train_loss,created_at
0.011643567122519016,2020-03-20 11:38:19.035429
0.0012943795882165432,2020-03-20 11:40:19.621517
0.0006641572108492255,2020-03-20 11:41:55.990980
0.0006392759387381375,2020-03-20 11:44:16.461837
0.0007503334782086313,2020-03-20 11:46:07.611275
0.0004921560175716877,2020-03-20 11:48:04.149921
0.0005718492902815342,2020-03-20 11:50:10.302348
0.000989904860034585,2020-03-20 11:52:04.424325
0.00031897309236228466,2020-03-20 11:53:37.982626
0.0004480443021748215,2020-03-20 11:55:36.948632
0.0007033788715489209,2020-03-20 11:57:21.189603
0.00018447647744324058,2020-03-20 11:59:31.972418
0.0004467764520086348,2020-03-20 12:02:15.343484
