train_loss,created_at
0.016397014260292053,2020-03-20 13:09:12.455483
0.0012094752164557576,2020-03-20 13:09:51.463030
0.0009059335570782423,2020-03-20 13:10:28.357413
0.0004791078681591898,2020-03-20 13:11:06.059614
0.0006034040125086904,2020-03-20 13:11:47.005616
0.000850447453558445,2020-03-20 13:12:31.481272
0.00028020338504575193,2020-03-20 13:13:13.117752
0.001106312032788992,2020-03-20 13:13:49.351954
0.0005012714536860585,2020-03-20 13:14:31.250320
0.00034754478838294744,2020-03-20 13:15:08.035430
0.00023072378826327622,2020-03-20 13:15:47.473718
0.0004966864944435656,2020-03-20 13:16:26.254719
0.0005805824766866863,2020-03-20 13:17:04.359297
0.0006602989742532372,2020-03-20 13:17:45.572961
0.00018599744362290949,2020-03-20 13:18:28.436332
0.0009618200710974634,2020-03-20 13:19:11.164178
0.0004610378236975521,2020-03-20 13:19:49.245681
0.0006286196294240654,2020-03-20 13:20:28.202283
0.00046264874981716275,2020-03-20 13:21:07.119751
0.0004667240718845278,2020-03-20 13:21:42.564597
0.0007333607645705342,2020-03-20 13:22:17.215910
0.0005487383459694684,2020-03-20 13:22:53.722252
0.00048314526793546975,2020-03-20 13:23:31.853158
0.0003459078725427389,2020-03-20 13:24:07.196539
0.00030499318381771445,2020-03-20 13:24:43.011907
0.0005160389700904489,2020-03-20 13:25:20.155921
0.0014255630085244775,2020-03-20 13:25:57.606556
0.0008009524899534881,2020-03-20 13:26:31.670025
0.0010292017832398415,2020-03-20 13:27:06.271632
0.0009501725435256958,2020-03-20 13:27:43.922715
0.0003377469547558576,2020-03-20 13:28:21.303641
0.0006461169105023146,2020-03-20 13:28:58.197718
0.00042796667548827827,2020-03-20 13:29:34.787722
0.0009535866556689143,2020-03-20 13:30:11.417500
0.000512021011672914,2020-03-20 13:30:47.225470
9.724048868520185e-05,2020-03-20 13:31:23.633125
0.000683237798511982,2020-03-20 13:31:58.953017
0.0006147669046185911,2020-03-20 13:32:34.282167
0.00044439517660066485,2020-03-20 13:33:10.994612
0.0005546410684473813,2020-03-20 13:33:45.619682
0.000748195277992636,2020-03-20 13:34:23.082243
0.0008382762316614389,2020-03-20 13:34:59.258615
0.0003648650599643588,2020-03-20 13:35:39.447827
0.0008150647627189755,2020-03-20 13:36:14.054894
0.0006721282843500376,2020-03-20 13:36:49.829135
0.0005868897424079478,2020-03-20 13:37:30.452712
0.0010763268219307065,2020-03-20 13:38:08.890663
0.0005000355304218829,2020-03-20 13:38:44.703388
0.0004400902835186571,2020-03-20 13:39:21.738522
0.0006765431025996804,2020-03-20 13:39:59.181754
0.00038170121842995286,2020-03-20 13:40:36.515798
0.0004116893687751144,2020-03-20 13:41:15.349113
0.0005243429914116859,2020-03-20 13:41:51.071675
0.000388299988117069,2020-03-20 13:42:26.427037
0.0012124794302508235,2020-03-20 13:43:03.760263
0.00029063253896310925,2020-03-20 13:43:39.567983
0.0004567141586448997,2020-03-20 13:44:17.325135
0.0008518388494849205,2020-03-20 13:44:56.109190
0.0010707385372370481,2020-03-20 13:45:31.764742
0.00040368616464547813,2020-03-20 13:46:09.608104
0.00042864037095569074,2020-03-20 13:46:46.706596
0.0007428774842992425,2020-03-20 13:47:24.127909
0.0004364552441984415,2020-03-20 13:47:57.885389
0.0007077821064740419,2020-03-20 13:48:31.672318
0.0005349317798390985,2020-03-20 13:49:07.158071
0.0005494412616826594,2020-03-20 13:49:41.565126
0.0010437628952786326,2020-03-20 13:50:19.916612
0.00035730411764234304,2020-03-20 13:50:55.279325
0.0007536170887760818,2020-03-20 13:51:33.182579
0.0005176033009774983,2020-03-20 13:52:07.936793
0.00024777979706414044,2020-03-20 13:52:43.987670
0.0006411533104255795,2020-03-20 13:53:22.056981
0.0010719522833824158,2020-03-20 13:53:57.642841
0.000593384203966707,2020-03-20 13:54:33.285798
0.00014120440755505115,2020-03-20 13:55:10.427046
0.000873334298375994,2020-03-20 13:55:46.297446
0.0005375828477554023,2020-03-20 13:56:20.770751
0.0004438825708348304,2020-03-20 13:56:57.841372
0.00045759574277326465,2020-03-20 13:57:43.044264
0.0004383373889140785,2020-03-20 13:58:28.600496
0.0011684577912092209,2020-03-20 13:59:12.695472
0.0002940423437394202,2020-03-20 13:59:57.601386
0.0007821950130164623,2020-03-20 14:00:46.774807
0.000596119905821979,2020-03-20 14:01:33.143424
0.00030450994381681085,2020-03-20 14:02:26.647860
