train_loss,created_at
0.014826713129878044,2020-03-19 14:02:36.231190
0.0007573997718282044,2020-03-19 14:03:16.073512
0.000495461979880929,2020-03-19 14:03:58.619458
0.0007832292467355728,2020-03-19 14:04:40.933545
0.0005877161165699363,2020-03-19 14:05:23.015208
0.00034746757592074573,2020-03-19 14:06:06.790546
0.000659033190459013,2020-03-19 14:06:48.218153
0.0010315474355593324,2020-03-19 14:07:24.108139
0.0004789425292983651,2020-03-19 14:08:04.222971
0.0005289523978717625,2020-03-19 14:08:43.969031
0.00036616550642065704,2020-03-19 14:09:20.404471
0.0005518571124412119,2020-03-19 14:09:59.855757
0.0014853698667138815,2020-03-19 14:10:38.206436
0.0006082338513806462,2020-03-19 14:11:16.140223
0.0006923096952959895,2020-03-19 14:11:53.793812
0.0003789785841945559,2020-03-19 14:12:31.069983
0.0004516975022852421,2020-03-19 14:13:09.510311
0.0004330100491642952,2020-03-19 14:13:49.167691
0.0006920326850377023,2020-03-19 14:14:25.704120
0.00026265729684382677,2020-03-19 14:15:04.435066
0.0009140405454672873,2020-03-19 14:15:39.947057
0.000662697188090533,2020-03-19 14:16:19.467721
0.001238405704498291,2020-03-19 14:16:58.463133
0.0013762435410171747,2020-03-19 14:17:38.336491
0.000853588106110692,2020-03-19 14:18:17.525781
0.0004722945159301162,2020-03-19 14:18:53.027940
0.0003533764975145459,2020-03-19 14:19:32.691143
0.0009483012254349887,2020-03-19 14:20:08.665124
0.0007954086759127676,2020-03-19 14:20:47.185590
0.0003932767722290009,2020-03-19 14:21:27.398320
0.0008107126923277974,2020-03-19 14:22:04.124063
0.0010921168141067028,2020-03-19 14:22:43.095088
0.0005710505647584796,2020-03-19 14:23:21.960033
0.00048045002040453255,2020-03-19 14:24:00.778560
0.0010049976408481598,2020-03-19 14:24:37.247025
0.0006545433425344527,2020-03-19 14:25:15.787372
0.0003786534653045237,2020-03-19 14:25:54.514235
0.0005162160377949476,2020-03-19 14:26:35.203828
0.00047024054219946265,2020-03-19 14:27:14.854222
0.00039192193071357906,2020-03-19 14:27:52.871001
0.0003368307661730796,2020-03-19 14:28:31.486242
0.000620432838331908,2020-03-19 14:29:07.227842
0.0008680271566845477,2020-03-19 14:29:44.698089
0.000839038984850049,2020-03-19 14:30:22.164249
0.000404210266424343,2020-03-19 14:30:57.183641
0.00037917299778200686,2020-03-19 14:31:35.085072
0.0005325475358404219,2020-03-19 14:32:11.178726
0.000339915684890002,2020-03-19 14:32:49.022818
0.0008381466032005847,2020-03-19 14:33:28.507680
0.0008991952636279166,2020-03-19 14:34:12.882530
0.0002597203420009464,2020-03-19 14:34:55.029756
0.00042918382678180933,2020-03-19 14:35:35.212347
0.0006489373627118766,2020-03-19 14:36:14.106204
0.0006208118866197765,2020-03-19 14:36:54.829148
0.0016128300921991467,2020-03-19 14:37:33.795351
0.0006391741335391998,2020-03-19 14:38:12.021834
0.0007591519388370216,2020-03-19 14:38:51.233246
0.0009441745351068676,2020-03-19 14:39:27.313506
0.0003906133642885834,2020-03-19 14:40:05.420176
0.000980675918981433,2020-03-19 14:40:41.486635
0.00046994994045235217,2020-03-19 14:41:18.151968
0.0003592050925362855,2020-03-19 14:41:55.984613
0.000506675336509943,2020-03-19 14:42:33.487176
0.0006620768690481782,2020-03-19 14:43:12.914754
0.0004808504309039563,2020-03-19 14:43:50.549085
