train_loss,created_at
0.0011694201966747642,2020-03-23 14:13:50.641249
0.0006640656501986086,2020-03-23 14:13:54.624814
0.0004578248190227896,2020-03-23 14:13:58.317028
0.00047700060531497,2020-03-23 14:14:01.584138
0.0013465976808220148,2020-03-23 14:14:05.170175
0.0010323086753487587,2020-03-23 14:14:08.684799
0.000642434402834624,2020-03-23 14:14:12.385904
0.0009898561984300613,2020-03-23 14:14:15.729961
0.0004968406283296645,2020-03-23 14:14:19.133369
0.0008258786983788013,2020-03-23 14:14:22.504319
0.00043310580076649785,2020-03-23 14:14:25.990485
0.00032065811683423817,2020-03-23 14:14:29.655761
0.00043689607991836965,2020-03-23 14:14:33.275554
0.0002441545657347888,2020-03-23 14:14:36.693235
0.0005465353606268764,2020-03-23 14:14:40.188020
0.00037211860762909055,2020-03-23 14:14:43.602103
0.00027548178331926465,2020-03-23 14:14:46.808283
0.0001282135781366378,2020-03-23 14:14:50.501475
0.0003915635170415044,2020-03-23 14:14:54.292904
0.0006189352716319263,2020-03-23 14:14:58.244151
0.00030540977604687214,2020-03-23 14:15:01.833284
0.00037871248787268996,2020-03-23 14:15:05.115206
0.00021688916604034603,2020-03-23 14:15:08.466164
0.00018315945635549724,2020-03-23 14:15:11.868457
0.00037609509308822453,2020-03-23 14:15:15.310261
0.00032299969461746514,2020-03-23 14:15:19.529471
0.0007787413196638227,2020-03-23 14:15:23.417864
0.0003498491714708507,2020-03-23 14:15:27.170503
0.0001917568442877382,2020-03-23 14:15:31.338642
0.0010263806907460093,2020-03-23 14:15:35.145708
0.00038130179746076465,2020-03-23 14:15:39.181935
0.00046766424202360213,2020-03-23 14:15:43.780897
0.0003294828929938376,2020-03-23 14:15:47.643821
0.0007143882103264332,2020-03-23 14:15:51.692809
0.001749591319821775,2020-03-23 14:15:55.377963
0.0007264491869136691,2020-03-23 14:15:58.939720
0.0007513441378250718,2020-03-23 14:16:02.761554
0.000303365959553048,2020-03-23 14:16:06.711126
0.0007135948399081826,2020-03-23 14:16:12.933510
0.0006751474575139582,2020-03-23 14:16:19.120115
0.0007499143248423934,2020-03-23 14:16:23.089226
0.0003114950959570706,2020-03-23 14:16:27.383349
0.0010828591184690595,2020-03-23 14:16:31.713601
0.0004911992000415921,2020-03-23 14:16:35.850330
0.00028911620029248297,2020-03-23 14:16:39.891854
0.0004665491869673133,2020-03-23 14:16:43.376020
0.0012293091276660562,2020-03-23 14:16:47.390146
0.00034044383210130036,2020-03-23 14:16:51.227190
0.000272442790446803,2020-03-23 14:16:54.518751
0.00035359221510589123,2020-03-23 14:16:58.140822
0.00032674826798029244,2020-03-23 14:17:01.221789
0.00034321704879403114,2020-03-23 14:17:05.070479
0.0006504766643047333,2020-03-23 14:17:08.758656
0.0009012004593387246,2020-03-23 14:17:12.264871
0.0003182232321705669,2020-03-23 14:17:15.948188
0.000591087737120688,2020-03-23 14:17:20.052656
0.00013812657562084496,2020-03-23 14:17:24.352832
0.0006793614593334496,2020-03-23 14:17:28.021065
0.00048434166819788516,2020-03-23 14:17:31.398611
8.470819011563435e-05,2020-03-23 14:17:34.728389
0.0007204519351944327,2020-03-23 14:17:38.933533
0.00025010097306221724,2020-03-23 14:17:42.545025
0.0010321802692487836,2020-03-23 14:17:45.857875
0.00034892192343249917,2020-03-23 14:17:50.214893
0.00014248277875594795,2020-03-23 14:17:53.957767
0.0008001162786968052,2020-03-23 14:17:57.258842
0.0005414511542767286,2020-03-23 14:18:00.517102
0.0004808915837202221,2020-03-23 14:18:04.273030
0.0001779645826900378,2020-03-23 14:18:08.032479
0.0007513525779359043,2020-03-23 14:18:11.762635
0.0002487211022526026,2020-03-23 14:18:15.377263
0.00039905152516439557,2020-03-23 14:18:19.335025
0.00023790741397533566,2020-03-23 14:18:23.026973
0.0005713984719477594,2020-03-23 14:18:26.494310
0.00047534541226923466,2020-03-23 14:18:29.676310
0.00036704158992506564,2020-03-23 14:18:33.029693
0.00043618385097943246,2020-03-23 14:18:36.132573
0.0006550799589604139,2020-03-23 14:18:39.391708
0.00019688933389261365,2020-03-23 14:18:42.687567
0.0005091365310363472,2020-03-23 14:18:46.325176
0.000781416310928762,2020-03-23 14:18:50.348378
9.962069452740252e-05,2020-03-23 14:18:53.800602
0.00029212108347564936,2020-03-23 14:18:57.508453
0.00034621849772520363,2020-03-23 14:19:01.447425
7.631229527760297e-05,2020-03-23 14:19:04.804149
0.000835233076941222,2020-03-23 14:19:08.460272
0.0003766770532820374,2020-03-23 14:19:11.682824
0.001434534671716392,2020-03-23 14:19:15.231650
0.00042364723049104214,2020-03-23 14:19:18.244021
0.00028396976995281875,2020-03-23 14:19:21.793810
0.0002809058642014861,2020-03-23 14:19:25.665515
0.0005272027920000255,2020-03-23 14:19:29.832152
0.00016465250519104302,2020-03-23 14:19:33.592503
0.0006725536659359932,2020-03-23 14:19:37.198526
0.0003221219521947205,2020-03-23 14:19:40.795483
0.0007729419157840312,2020-03-23 14:19:45.794581
0.0007685518357902765,2020-03-23 14:19:49.717798
0.00017772082355804741,2020-03-23 14:19:53.343247
0.00055479328148067,2020-03-23 14:19:57.462100
0.0006280072266235948,2020-03-23 14:20:02.384109
0.000258068524999544,2020-03-23 14:20:07.366879
0.00035347315133549273,2020-03-23 14:20:10.983035
0.0007088820566423237,2020-03-23 14:20:15.159201
0.0015379758551716805,2020-03-23 14:20:18.256495
5.6051023420877755e-05,2020-03-23 14:20:22.244500
0.0009932484244927764,2020-03-23 14:20:26.739583
0.00042953406227752566,2020-03-23 14:20:30.193261
0.0005445043207146227,2020-03-23 14:20:33.597456
7.76472661527805e-05,2020-03-23 14:20:37.656212
0.0005766223766840994,2020-03-23 14:20:44.585849
8.105971937766299e-05,2020-03-23 14:20:48.799916
0.00032786582596600056,2020-03-23 14:20:52.379809
0.0013848551316186786,2020-03-23 14:20:56.284539
0.0008966695168055594,2020-03-23 14:21:00.158239
0.0009490370866842568,2020-03-23 14:21:04.137508
0.0006814515800215304,2020-03-23 14:21:07.764773
0.0019153119064867496,2020-03-23 14:21:11.924106
0.00011932736379094422,2020-03-23 14:21:15.367393
0.00013920509081799537,2020-03-23 14:21:19.205069
0.0001406239316565916,2020-03-23 14:21:22.732658
0.0008090274641290307,2020-03-23 14:21:28.144148
0.00032302713952958584,2020-03-23 14:21:32.946714
0.0002857934741768986,2020-03-23 14:21:37.315426
0.0009996576700359583,2020-03-23 14:21:41.021999
0.00018103547336068004,2020-03-23 14:21:45.183791
0.0007106748525984585,2020-03-23 14:21:49.436360
0.00015764999261591583,2020-03-23 14:21:53.098432
0.0001513000315753743,2020-03-23 14:21:56.622267
0.00028844852931797504,2020-03-23 14:22:00.378036
0.0004232795035932213,2020-03-23 14:22:03.963971
0.0007172057521529496,2020-03-23 14:22:08.517556
0.00023056073405314237,2020-03-23 14:22:12.175979
0.00030303062521852553,2020-03-23 14:22:15.765274
0.00022208871087059379,2020-03-23 14:22:19.567444
0.0006087578367441893,2020-03-23 14:22:25.031124
0.0005784666282124817,2020-03-23 14:22:33.469955
0.0003625298268161714,2020-03-23 14:22:40.349430
